name,symbol,website_slug,circulating_supply,last_updated,max_supply,quotes,rank,total_supply
SmartCoin,SMC,smartcoin,24697608.0,1530473103.0,,"{'USD': {'price': 0.00904907, 'volume_24h': 81.7585, 'market_cap': 223490.0, 'percent_change_1h': -0.3, 'percent_change_24h': -0.48, 'percent_change_7d': 5.14}}",1166.0,24697608.0
TeslaCoin,TES,teslacoin,75744030.0,1530473103.0,,"{'USD': {'price': 0.0208213, 'volume_24h': 488.047, 'market_cap': 1577089.0, 'percent_change_1h': -0.31, 'percent_change_24h': 9.94, 'percent_change_7d': 10.85}}",1048.0,75744030.0
CannaCoin,CCN,cannacoin,,,,,,
Slothcoin,SLOTH,slothcoin,,,,,,
NobleCoin,NOBL,noblecoin,2330390613.0,1530473104.0,,"{'USD': {'price': 0.000504759, 'volume_24h': 115.252, 'market_cap': 1176286.0, 'percent_change_1h': -0.31, 'percent_change_24h': 5.08, 'percent_change_7d': 5.88}}",1060.0,2330390613.0
ReddCoin,RDD,reddcoin,28808713174.0,1530473103.0,,"{'USD': {'price': 0.00467147, 'volume_24h': 1793510.0, 'market_cap': 134579039.0, 'percent_change_1h': -3.01, 'percent_change_24h': -6.3, 'percent_change_7d': -11.3}}",69.0,28808713174.0
Bitcoin Plus,XBC,bitcoin-plus,,,,,,
Nyancoin,NYAN,nyancoin,322805606.0,1530473103.0,337000000.0,"{'USD': {'price': 0.00100218, 'volume_24h': 37.0352, 'market_cap': 323509.0, 'percent_change_1h': -0.31, 'percent_change_24h': -6.88, 'percent_change_7d': 9.52}}",1136.0,322805606.0
UltraCoin,UTC,ultracoin,47776744.0,1530473103.0,,"{'USD': {'price': 0.00359641, 'volume_24h': 1198.13, 'market_cap': 171825.0, 'percent_change_1h': 12.89, 'percent_change_24h': 7.13, 'percent_change_7d': -14.56}}",950.0,47776744.0
PotCoin,POT,potcoin,220210906.0,1530473101.0,420000000.0,"{'USD': {'price': 0.0517494, 'volume_24h': 25873.5, 'market_cap': 11395782.0, 'percent_change_1h': -0.56, 'percent_change_24h': -1.69, 'percent_change_7d': -15.16}}",381.0,220210906.0
Guncoin,GUN,guncoin,,,,,,
PinkCoin,PINK,pinkcoin,,,,,,
Blakecoin,BLC,blakecoin,18618884.0,1530473101.0,,"{'USD': {'price': 0.0123702, 'volume_24h': 248.653, 'market_cap': 230319.0, 'percent_change_1h': -0.37, 'percent_change_24h': -0.78, 'percent_change_7d': 0.99}}",1161.0,18618884.0
CoffeeCoin,CFC,coffeecoin,,,,,,
Energycoin,ENRG,energycoin,,,,,,
MaxCoin,MAX,maxcoin,61445805.0,1530473103.0,,"{'USD': {'price': 0.0730966, 'volume_24h': 7311.13, 'market_cap': 4491479.0, 'percent_change_1h': -2.05, 'percent_change_24h': 10.61, 'percent_change_7d': 27.38}}",572.0,61445805.0
QubitCoin,Q2C,qubitcoin,248933910.0,1530473107.0,,"{'USD': {'price': 0.00176666, 'volume_24h': 13.8701, 'market_cap': 439782.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': -3.47}}",1113.0,248933910.0
HunterCoin,HUC,huntercoin,22877680.0,1530473107.0,,"{'USD': {'price': 0.0466902, 'volume_24h': 564.018, 'market_cap': 1068163.0, 'percent_change_1h': -0.04, 'percent_change_24h': -0.45, 'percent_change_7d': -4.22}}",813.0,22877680.0
Dash,DASH,dash,8164501.0,1530473103.0,18900000.0,"{'USD': {'price': 233.391, 'volume_24h': 189678000.0, 'market_cap': 1905520954.0, 'percent_change_1h': -0.33, 'percent_change_24h': -0.99, 'percent_change_7d': -1.9}}",14.0,8164501.0
Counterparty,XCP,counterparty,2616216.0,1530473103.0,,"{'USD': {'price': 7.38186, 'volume_24h': 68374.1, 'market_cap': 19312541.0, 'percent_change_1h': -1.08, 'percent_change_24h': -2.54, 'percent_change_7d': -4.54}}",279.0,2616216.0
UnbreakableCoin,UNB,unbreakablecoin,,,,,,
CacheCoin,CACH,cachecoin,4195132.0,1530473104.0,10000000.0,"{'USD': {'price': 0.0151428, 'volume_24h': 1.52936, 'market_cap': 63526.0, 'percent_change_1h': -0.31, 'percent_change_24h': 5.32, 'percent_change_7d': 34.09}}",1266.0,4195132.0
TopCoin,TOP,topcoin,,1530473107.0,,"{'USD': {'price': 0.000757138, 'volume_24h': 20.0095, 'market_cap': None, 'percent_change_1h': -0.31, 'percent_change_24h': -0.44, 'percent_change_7d': -11.35}}",1539.0,41643721.0
SuperCoin,SUPER,supercoin,,,,,,
BoostCoin,BOST,boostcoin,,,,,,
iCoin,ICN,icoin,29781663.0,1530473107.0,,"{'USD': {'price': 0.00403807, 'volume_24h': 20.1505, 'market_cap': 120260.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': 7.63}}",1221.0,29781663.0
BitQuark,BTQ,bitquark,,,,,,
Motocoin,MOTO,motocoin,,,,,,
Mintcoin,MINT,mintcoin,24947260808.0,1530473104.0,,"{'USD': {'price': 0.000143419, 'volume_24h': 607.66, 'market_cap': 3577911.0, 'percent_change_1h': -1.01, 'percent_change_24h': 9.81, 'percent_change_7d': -9.89}}",627.0,24947260808.0
Aricoin,ARI,aricoin,232432480.0,1530473103.0,,"{'USD': {'price': 0.00132499, 'volume_24h': 31.8717, 'market_cap': 307971.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': -4.47}}",1142.0,232432480.0
Coin2.1,C2,coin2-1,,,,,,
Fantomcoin,FCN,fantomcoin,,,,,,
DopeCoin,DOPE,dopecoin,116845228.0,1530473103.0,,"{'USD': {'price': 0.0169267, 'volume_24h': 3143.2, 'market_cap': 1977804.0, 'percent_change_1h': -2.92, 'percent_change_24h': -5.66, 'percent_change_7d': -10.01}}",732.0,116845228.0
ArtByte,ABY,artbyte,,,,,,
NavCoin,NAV,nav-coin,,,,,,
Auroracoin,AUR,auroracoin,8658139.0,1530473104.0,,"{'USD': {'price': 0.382484, 'volume_24h': 2302.81, 'market_cap': 3311600.0, 'percent_change_1h': -0.1, 'percent_change_24h': -7.7, 'percent_change_7d': -9.71}}",640.0,8658139.0
Donationcoin,DON,donationcoin,,,,,,
Animecoin,ANI,animecoin,,1530473103.0,,"{'USD': {'price': 0.00813923, 'volume_24h': 21558.8, 'market_cap': None, 'percent_change_1h': -0.31, 'percent_change_24h': -12.64, 'percent_change_7d': 25.41}}",1451.0,
Pesetacoin,PTC,pesetacoin,134605664.0,1530473103.0,,"{'USD': {'price': 0.0208471, 'volume_24h': 2018.05, 'market_cap': 2806138.0, 'percent_change_1h': 3.43, 'percent_change_24h': -1.16, 'percent_change_7d': -3.71}}",669.0,134605664.0
Kore,KORE,korecoin,,,,,,
DigitalNote,XDN,digitalnote,,,,,,
Marscoin,MARS,marscoin,28279074.0,1530473103.0,,"{'USD': {'price': 0.00839161, 'volume_24h': 106.749, 'market_cap': 237307.0, 'percent_change_1h': -0.31, 'percent_change_24h': 8.42, 'percent_change_7d': 19.55}}",1159.0,28279074.0
SHACoin,SHA,shacoin,,,,,,
BlazeCoin,BLZ,blazecoin,,,,,,
HempCoin,THC,hempcoin,,,,,,
BritCoin,BRIT,britcoin,,,,,,
Cashcoin,CASH,cashcoin,47675905.0,1530473103.0,,"{'USD': {'price': 0.00940113, 'volume_24h': 1.05249, 'market_cap': 448207.0, 'percent_change_1h': 6.1, 'percent_change_24h': -12.69, 'percent_change_7d': 48.9}}",1112.0,47675905.0
Riecoin,RIC,riecoin,43704150.0,1530473103.0,,"{'USD': {'price': 0.0494033, 'volume_24h': 2191.75, 'market_cap': 2159129.0, 'percent_change_1h': 1.37, 'percent_change_24h': 1.64, 'percent_change_7d': 2.12}}",717.0,43704150.0
Pandacoin,PND,pandacoin-pnd,32514916898.0,1530473103.0,,"{'USD': {'price': 0.000141546, 'volume_24h': 1994.63, 'market_cap': 4602356.0, 'percent_change_1h': 11.9, 'percent_change_24h': -21.54, 'percent_change_7d': 1.06}}",564.0,32514916898.0
Quatloo,QTL,quatloo,,,,,,
BitShares,BTS,bitshares,,,,,,
MAZA,MAZA,mazacoin,1055345280.0,1530473103.0,,"{'USD': {'price': 0.000567854, 'volume_24h': 3125.55, 'market_cap': 599282.0, 'percent_change_1h': -18.44, 'percent_change_24h': 12.06, 'percent_change_7d': 9.58}}",875.0,1371778720.0
Truckcoin,TRK,truckcoin,,,,,,
Viacoin,VIA,viacoin,,,,,,
Triangles,TRI,triangles,,,,,,
Uniform Fiscal Object,UFO,uniform-fiscal-object,3635240637.0,1530473101.0,4000000000.0,"{'USD': {'price': 0.000441664, 'volume_24h': 492.622, 'market_cap': 1605555.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': -9.88}}",1047.0,3635240637.0
Cryptonite,XCN,cryptonite,,,,,,
BlackCoin,BLK,blackcoin,76932377.0,1530473104.0,,"{'USD': {'price': 0.124459, 'volume_24h': 545335.0, 'market_cap': 9574927.0, 'percent_change_1h': -3.2, 'percent_change_24h': -3.51, 'percent_change_7d': -2.23}}",412.0,76932377.0
CannabisCoin,CANN,cannabiscoin,,,,,,
Stellar,XLM,stellar,,,,,,
Titcoin,TIT,titcoin,,,,,,
LiteBar,LTB,litebar,939017.0,1530473103.0,,"{'USD': {'price': 0.195657, 'volume_24h': 68.9061, 'market_cap': 183725.0, 'percent_change_1h': -0.31, 'percent_change_24h': -9.15, 'percent_change_7d': 0.97}}",1182.0,939017.0
Photon,PHO,photon,23571557675.0,1530473104.0,,"{'USD': {'price': 4.2724e-05, 'volume_24h': 2223.03, 'market_cap': 1007071.0, 'percent_change_1h': 1.65, 'percent_change_24h': 6.37, 'percent_change_7d': 6.57}}",818.0,23571557675.0
Joincoin,J,joincoin,,,,,,
Syscoin,SYS,syscoin,,,,,,
Bitmark,BTM,bitmark,,,,,,
Halcyon,HAL,halcyon,,,,,,
Storjcoin X,SJCX,storjcoin-x,,,,,,
Zeitcoin,ZEIT,zeitcoin,36971209179.0,1530473103.0,,"{'USD': {'price': 5.6072e-05, 'volume_24h': 266.201, 'market_cap': 2073050.0, 'percent_change_1h': -0.19, 'percent_change_24h': -1.35, 'percent_change_7d': -6.98}}",1036.0,36971209179.0
Myriad,XMY,myriad,1586060500.0,1530473103.0,,"{'USD': {'price': 0.00366004, 'volume_24h': 33012.6, 'market_cap': 5805045.0, 'percent_change_1h': 0.56, 'percent_change_24h': -4.71, 'percent_change_7d': -8.82}}",520.0,1586060500.0
RabbitCoin,RBBT,rabbitcoin,,,,,,
Burst,BURST,burst,,,,,,
GameCredits,GAME,gamecredits,,,,,,
WeAreSatoshi,WSX,wearesatoshi,,,,,,
Ubiq,UBQ,ubiq,,,,,,
BunnyCoin,BUN,bunnycoin,,,,,,
Opal,OPAL,opal,,,,,,
Acoin,ACOIN,acoin,,,,,,
FoldingCoin,FLDC,foldingcoin,,,,,,
bitUSD,BITUSD,bitusd,,,,,,
bitCNY,BITCNY,bitcny,,,,,,
bitBTC,BITBTC,bitbtc,,,,,,
NuBits,USNBT,nubits,,,,,,
Sterlingcoin,SLG,sterlingcoin,,,,,,
Magi,XMG,magi,,,,,,
ExclusiveCoin,EXCL,exclusivecoin,,,,,,
Skeincoin,SKC,skeincoin,13377618.0,1530473107.0,,"{'USD': {'price': 0.0275094, 'volume_24h': 330.795, 'market_cap': 368010.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.2, 'percent_change_7d': 9.99}}",1131.0,16465727.0
SuperNET,UNITY,supernet-unity,,,,,,
Einsteinium,EMC2,einsteinium,217186621.0,1530473104.0,,"{'USD': {'price': 0.120101, 'volume_24h': 639494.0, 'market_cap': 26084330.0, 'percent_change_1h': -0.65, 'percent_change_24h': -3.97, 'percent_change_7d': 8.17}}",238.0,217186621.0
DigitalPrice,DP,digitalprice,,,,,,
Prime-XI,PXI,prime-xi,,,,,,
Bitswift,SWIFT,bitswift,,,,,,
Bitcoin Scrypt,BTCS,bitcoin-scrypt,17437663.0,1530473104.0,,"{'USD': {'price': 0.0207582, 'volume_24h': 525.875, 'market_cap': 361974.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': 4.88}}",914.0,17437663.0
Coin(O),CNO,coin,105330612.0,1530473103.0,,"{'USD': {'price': 0.00132499, 'volume_24h': 173.693, 'market_cap': 139562.0, 'percent_change_1h': -0.31, 'percent_change_24h': -4.92, 'percent_change_7d': 20.66}}",1203.0,105330612.0
Sativacoin,STV,sativacoin,,,,,,
Verge,XVG,verge,,,,,,
NuShares,NSR,nushares,,,,,,
SpreadCoin,SPR,spreadcoin,,,,,,
Rimbit,RBT,rimbit,,,,,,
ECC,ECC,eccoin,25000000000.0,1530473104.0,25000000000.0,"{'USD': {'price': 0.000630807, 'volume_24h': 13129.2, 'market_cap': 15770175.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.41, 'percent_change_7d': -2.49}}",319.0,25000000000.0
MonaCoin,MONA,monacoin,60553975.0,1530473104.0,,"{'USD': {'price': 2.05574, 'volume_24h': 299827.0, 'market_cap': 124483228.0, 'percent_change_1h': -0.04, 'percent_change_24h': -1.38, 'percent_change_7d': -3.04}}",70.0,60553975.0
Gapcoin,GAP,gapcoin,,,,,,
Rubycoin,RBY,rubycoin,25791466.0,1530473103.0,,"{'USD': {'price': 0.291518, 'volume_24h': 8154.86, 'market_cap': 7518677.0, 'percent_change_1h': 6.13, 'percent_change_24h': 6.27, 'percent_change_7d': -6.06}}",473.0,25791466.0
Crown,CRW,crown,,,,,,
Bela,BELA,belacoin,,1530473103.0,41120107.0,"{'USD': {'price': 0.0402422, 'volume_24h': 457.376, 'market_cap': None, 'percent_change_1h': -0.42, 'percent_change_24h': 6.06, 'percent_change_7d': 16.7}}",1491.0,39620107.0
FlutterCoin,FLT,fluttercoin,436450711.0,1530473107.0,,"{'USD': {'price': 0.0011988, 'volume_24h': 129.588, 'market_cap': 523217.0, 'percent_change_1h': -0.31, 'percent_change_24h': -5.37, 'percent_change_7d': 9.33}}",1101.0,436450711.0
Quotient,XQN,quotient,,,,,,
Bytecent,BYC,bytecent,,,,,,
OctoCoin,888,octocoin,54902974.0,1530473107.0,,"{'USD': {'price': 0.0023976, 'volume_24h': 23.069, 'market_cap': 131635.0, 'percent_change_1h': -0.31, 'percent_change_24h': -7.09, 'percent_change_7d': -28.92}}",1212.0,54902974.0
OKCash,OK,okcash,,,,,,
PayCoin,XPY,paycoin2,,,,,,
FairCoin,FAIR,faircoin,53193831.0,1530473104.0,,"{'USD': {'price': 0.407719, 'volume_24h': 361.11, 'market_cap': 21688136.0, 'percent_change_1h': -5.96, 'percent_change_24h': -8.03, 'percent_change_7d': 35.85}}",1000.0,53193831.0
bitGold,BITGOLD,bitgold,,,,,,
Unitus,UIS,unitus,,,,,,
GoldPieces,GP,goldpieces,,,,,,
Circuits of Value,COVAL,circuits-of-value,,,,,,
Nexus,NXS,nexus,,,,,,
SoonCoin,SOON,sooncoin,,,,,,
MetalCoin,METAL,metalcoin,,,,,,
IncaKoin,NKA,incakoin,,,,,,
SolarCoin,SLR,solarcoin,44007443.0,1530473103.0,,"{'USD': {'price': 0.311811, 'volume_24h': 3844.04, 'market_cap': 13722005.0, 'percent_change_1h': 8.2, 'percent_change_24h': 89.49, 'percent_change_7d': 67.9}}",342.0,98034462850.0
e-Gulden,EFL,e-gulden,16823577.0,1530473104.0,21000000.0,"{'USD': {'price': 0.0763958, 'volume_24h': 3637.51, 'market_cap': 1285251.0, 'percent_change_1h': 0.15, 'percent_change_24h': 4.93, 'percent_change_7d': 18.01}}",786.0,20749517.0
bitSilver,BITSILVER,bitsilver,,,,,,
Dotcoin,DOT,dotcoin,,,,,,
Kobocoin,KOBO,kobocoin,,,,,,
PayCon,CON,paycon,,,,,,
Bean Cash,BITB,bean-cash,,,,,,
GeoCoin,GEO,geocoin,,,,,,
Tether,USDT,tether,,,,,,
Wild Beast Block,WBB,wild-beast-block,,,,,,
GridCoin,GRC,gridcoin,,,,,,
Vcash,XVC,vcash,,,,,,
X-Coin,XCO,x-coin,,,,,,
Sharkcoin,SAK,sharkcoin,,,,,,
LiteDoge,LDOGE,litedoge,,,,,,
SongCoin,SONG,songcoin,,,,,,
Woodcoin,LOG,woodcoin,,,,,,
Crave,CRAVE,crave,,,,,,
Pura,PURA,pura,,,,,,
NEM,XEM,nem,,,,,,
8Bit,8BIT,8bit,,,,,,
Gulden,NLG,gulden,400233900.0,1530473104.0,,"{'USD': {'price': 0.070196, 'volume_24h': 71576.4, 'market_cap': 28094819.0, 'percent_change_1h': 0.1, 'percent_change_24h': 2.25, 'percent_change_7d': 0.21}}",224.0,471733900.0
Neutron,NTRN,neutron,,,,,,
Xaurum,XAUR,xaurum,,,,,,
Polcoin,PLC,polcoin,78446045.0,1530473103.0,218500000.0,"{'USD': {'price': 0.00113571, 'volume_24h': 46.1182, 'market_cap': 89092.0, 'percent_change_1h': -0.31, 'percent_change_24h': -5.63, 'percent_change_7d': -2.51}}",1244.0,78446045.0
Groestlcoin,GRS,groestlcoin,70367244.0,1530473103.0,105000000.0,"{'USD': {'price': 0.618672, 'volume_24h': 6227220.0, 'market_cap': 43534244.0, 'percent_change_1h': 0.07, 'percent_change_24h': 0.72, 'percent_change_7d': 5.51}}",166.0,70367244.0
EggCoin,EGG,eggcoin,,,,,,
PetroDollar,XPD,petrodollar,63993275.0,1530473108.0,,"{'USD': {'price': 0.00769757, 'volume_24h': 170.414, 'market_cap': 492593.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.12, 'percent_change_7d': 2.4}}",1106.0,63993275.0
MedicCoin,MEDIC,mediccoin,,,,,,
Bubble,BUB,bubble,,,,,,
PLNcoin,PLNC,plncoin,17089600.0,1530473104.0,38540000.0,"{'USD': {'price': 0.000946423, 'volume_24h': 1.45604, 'market_cap': 16174.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.02, 'percent_change_7d': 22.46}}",1323.0,19089600.0
Universal Currency,UNIT,universal-currency,,,,,,
ShellCoin,SHELL,shellcoin,,,,,,
Crypto,CTO,crypto,,,,,,
ParkByte,PKB,parkbyte,,,,,,
WhiteCoin,XWC,whitecoin,249173554.0,1530473112.0,,"{'USD': {'price': 0.105757, 'volume_24h': 53383.9, 'market_cap': 26351848.0, 'percent_change_1h': -0.12, 'percent_change_24h': -2.5, 'percent_change_7d': 29.39}}",235.0,249173554.0
AsiaCoin,AC,asiacoin,1661017438.0,1530473101.0,,"{'USD': {'price': 0.00252379, 'volume_24h': 15.8999, 'market_cap': 4192059.0, 'percent_change_1h': -0.31, 'percent_change_24h': -2.82, 'percent_change_7d': 9.68}}",1018.0,1661017438.0
Bata,BTA,bata,,,,,,
AudioCoin,ADC,audiocoin,,,,,,
Synergy,SNRG,synergy,,,,,,
bitEUR,BITEUR,biteur,,,,,,
UniCoin,UNIC,unicoin,,,,,,
PopularCoin,POP,popularcoin,3819437692.0,1530473107.0,4999999999.0,"{'USD': {'price': 0.000252379, 'volume_24h': 123.777, 'market_cap': 963946.0, 'percent_change_1h': -0.31, 'percent_change_24h': 40.62, 'percent_change_7d': 13.06}}",1069.0,3819437692.0
Bitstar,BITS,bitstar,19463678.0,1530473103.0,,"{'USD': {'price': 0.0145747, 'volume_24h': 503.666, 'market_cap': 283677.0, 'percent_change_1h': -2.4, 'percent_change_24h': 5.03, 'percent_change_7d': -10.92}}",926.0,19463678.0
The Cypherfunks,FUNK,the-cypherfunks,,,,,,
Quebecoin,QBC,quebecoin,15588776.0,1530473104.0,42000000.0,"{'USD': {'price': 0.00529997, 'volume_24h': 225.975, 'market_cap': 82620.0, 'percent_change_1h': -0.31, 'percent_change_24h': -1.85, 'percent_change_7d': -2.11}}",1247.0,36375376.0
CannaCoin,CCN,cannacoin,4701839.0,1530473101.0,,"{'USD': {'price': 0.0437878, 'volume_24h': 699.321, 'market_cap': 205883.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': -1.32}}",939.0,4701839.0
CrevaCoin,CREVA,crevacoin,,,,,,
IrishCoin,IRL,irishcoin,,,,,,
Bitzeny,ZNY,bitzeny,,,,,,
BowsCoin,BSC,bowscoin,,,,,,
AnarchistsPrime,ACP,anarchistsprime,,,,,,
CompuCoin,CPN,compucoin,,,,,,
ChainCoin,CHC,chaincoin,,,,,,
Slothcoin,SLOTH,slothcoin,,1530473107.0,,"{'USD': {'price': 3.1361e-06, 'volume_24h': 115.94, 'market_cap': None, 'percent_change_1h': -0.13, 'percent_change_24h': -0.46, 'percent_change_7d': -1.64}}",1517.0,
Helleniccoin,HNC,helleniccoin,,,,,,
Capricoin,CPC,capricoin,,,,,,
BlueCoin,BLU,bluecoin,574683675.0,1530473104.0,,"{'USD': {'price': 0.00239072, 'volume_24h': 449.105, 'market_cap': 1373908.0, 'percent_change_1h': 5.84, 'percent_change_24h': -27.42, 'percent_change_7d': -28.27}}",1051.0,574683675.0
MaidSafeCoin,MAID,maidsafecoin,452552412.0,1530473104.0,,"{'USD': {'price': 0.327198, 'volume_24h': 1675130.0, 'market_cap': 148074244.0, 'percent_change_1h': -0.33, 'percent_change_24h': -0.67, 'percent_change_7d': 7.83}}",65.0,452552412.0
Axiom,AXIOM,axiom,,,,,,
Bitcoin Plus,XBC,bitcoin-plus,111338.0,1530473103.0,1000000.0,"{'USD': {'price': 25.6812, 'volume_24h': 68913.4, 'market_cap': 2859300.0, 'percent_change_1h': -0.31, 'percent_change_24h': -3.97, 'percent_change_7d': -1.43}}",666.0,111338.0
Aeon,AEON,aeon,,,,,,
BTCtalkcoin,TALK,btctalkcoin,65290635.0,1530473107.0,,"{'USD': {'price': 0.00618329, 'volume_24h': 605.02, 'market_cap': 403711.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': 7.83}}",907.0,65290635.0
SJWCoin,SJW,sjwcoin,,,,,,
TransferCoin,TX,transfercoin,,,,,,
NewYorkCoin,NYC,newyorkcoin,134024588760.0,1530473104.0,,"{'USD': {'price': 4.55253e-05, 'volume_24h': 2929.97, 'market_cap': 6101510.0, 'percent_change_1h': 5.15, 'percent_change_24h': -3.67, 'percent_change_7d': -10.39}}",513.0,134024588760.0
AmsterdamCoin,AMS,amsterdamcoin,,,,,,
Eurocoin,EUC,eurocoin,,,,,,
Siacoin,SC,siacoin,,,,,,
Global Currency Reserve,GCR,global-currency-reserve,,,,,,
Shift,SHIFT,shift,,,,,,
Canada eCoin,CDN,canada-ecoin,97415544.0,1530473104.0,,"{'USD': {'price': 0.00861767, 'volume_24h': 79.1885, 'market_cap': 839495.0, 'percent_change_1h': -0.36, 'percent_change_24h': 1.73, 'percent_change_7d': -4.84}}",1073.0,97415544.0
Bolivarcoin,BOLI,bolivarcoin,,,,,,
SpaceCoin,SPACE,spacecoin,,,,,,
Bitcrystals,BCY,bitcrystals,,,,,,
Pakcoin,PAK,pakcoin,,,,,,
Influxcoin,INFX,influxcoin,,,,,,
Expanse,EXP,expanse,,,,,,
SIBCoin,SIB,sibcoin,,,,,,
Guncoin,GUN,guncoin,218777128.0,1530473103.0,500000000.0,"{'USD': {'price': 0.00170356, 'volume_24h': 312.66, 'market_cap': 372700.0, 'percent_change_1h': 7.66, 'percent_change_24h': 6.98, 'percent_change_7d': 7.29}}",1129.0,218777128.0
PinkCoin,PINK,pinkcoin,381906699.0,1530473108.0,,"{'USD': {'price': 0.0123777, 'volume_24h': 30229.9, 'market_cap': 4727127.0, 'percent_change_1h': -0.75, 'percent_change_24h': -12.75, 'percent_change_7d': 7.61}}",559.0,392906699.0
Factom,FCT,factom,,,,,,
ParallelCoin,DUO,parallelcoin,,,,,,
Dreamcoin,DRM,dreamcoin,2481628.0,1530473104.0,,"{'USD': {'price': 0.0102214, 'volume_24h': 2.86596, 'market_cap': 25366.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.44, 'percent_change_7d': None}}",1311.0,2481628.0
CoffeeCoin,CFC,coffeecoin,,1530432010.0,,"{'USD': {'price': 0.00114651, 'volume_24h': None, 'market_cap': None, 'percent_change_1h': None, 'percent_change_24h': 0.56, 'percent_change_7d': -19.16}}",1576.0,
DigiCube,CUBE,digicube,,,,,,
Augur,REP,augur,,,,,,
StrongHands,SHND,stronghands,,,,,,
PACcoin,$PAC,paccoin,,,,,,
Energycoin,ENRG,energycoin,122002374.0,1530473101.0,,"{'USD': {'price': 0.0297808, 'volume_24h': 9031.22, 'market_cap': 3633328.0, 'percent_change_1h': 2.07, 'percent_change_24h': -3.74, 'percent_change_7d': -2.47}}",623.0,122002374.0
VeriCoin,VRC,vericoin,31046715.0,1530473104.0,,"{'USD': {'price': 0.183976, 'volume_24h': 409036.0, 'market_cap': 5711850.0, 'percent_change_1h': -0.79, 'percent_change_24h': -2.7, 'percent_change_7d': -9.28}}",521.0,31046715.0
SOILcoin,SOIL,soilcoin,,,,,,
TEKcoin,TEK,tekcoin,1414054562.0,1530473104.0,,"{'USD': {'price': 0.000175485, 'volume_24h': 29.1801, 'market_cap': 248145.0, 'percent_change_1h': 11.05, 'percent_change_24h': -7.65, 'percent_change_7d': 22.88}}",1153.0,1414054562.0
DraftCoin,DFT,draftcoin,,,,,,
OBITS,OBITS,obits,,,,,,
Monero,XMR,monero,16184908.0,1530473104.0,,"{'USD': {'price': 127.733, 'volume_24h': 31552000.0, 'market_cap': 2067346837.0, 'percent_change_1h': -0.3, 'percent_change_24h': -1.63, 'percent_change_7d': 7.52}}",12.0,16184908.0
ClubCoin,CLUB,clubcoin,,,,,,
Adzcoin,ADZ,adzcoin,,,,,,
Litecoin Plus,LCP,litecoin-plus,1584766.0,1530473101.0,4000000.0,"{'USD': {'price': 0.12619, 'volume_24h': 1242.17, 'market_cap': 199982.0, 'percent_change_1h': -0.31, 'percent_change_24h': -1.57, 'percent_change_7d': -4.87}}",943.0,1584766.0
AvatarCoin,AV,avatarcoin,,,,,,
Curecoin,CURE,curecoin,23881328.0,1530473107.0,,"{'USD': {'price': 0.165344, 'volume_24h': 1374.38, 'market_cap': 3948634.0, 'percent_change_1h': -0.67, 'percent_change_24h': 0.55, 'percent_change_7d': 0.6}}",604.0,23881328.0
UnbreakableCoin,UNB,unbreakablecoin,2278150.0,1530473105.0,,"{'USD': {'price': 0.29199, 'volume_24h': 13313.9, 'market_cap': 665197.0, 'percent_change_1h': -0.82, 'percent_change_24h': -2.81, 'percent_change_7d': -7.65}}",863.0,2278150.0
Creditbit,CRB,creditbit,,,,,,
Radium,RADS,radium,,,,,,
CryptCoin,CRYPT,cryptcoin,,1530457863.0,,"{'USD': {'price': 0.0736726, 'volume_24h': None, 'market_cap': None, 'percent_change_1h': None, 'percent_change_24h': -0.42, 'percent_change_7d': -14.24}}",1577.0,6070409.0
QuazarCoin,QCN,quazarcoin,7133042.0,1528332844.0,,"{'USD': {'price': 0.0153449, 'volume_24h': None, 'market_cap': 109456.0, 'percent_change_1h': None, 'percent_change_24h': None, 'percent_change_7d': None}}",1230.0,7133042.0
SaluS,SLS,salus,,,,,,
Francs,FRN,francs,,,,,,
SuperCoin,SUPER,supercoin,49123413.0,1530473108.0,,"{'USD': {'price': 0.00570503, 'volume_24h': 169.725, 'market_cap': 280251.0, 'percent_change_1h': -0.31, 'percent_change_24h': 30.75, 'percent_change_7d': 40.17}}",1149.0,49123413.0
Decred,DCR,decred,,,,,,
PIVX,PIVX,pivx,,,,,,
Safe Exchange Coin,SAFEX,safe-exchange-coin,,,,,,
Rubies,RBIES,rubies,,,,,,
Asiadigicoin,ADCN,asiadigicoin,,,,,,
KiloCoin,KLC,kilocoin,,,,,,
TrumpCoin,TRUMP,trumpcoin,,,,,,
Memetic / PepeCoin,MEME,memetic,,,,,,
